0	REL$/sports/sports_team_owner/teams_owned	Montreal	Toque
0	REL$/sports/sports_team_owner/teams_owned	Toshiba	Massachusetts Institute of Technology
0	REL$/sports/sports_team_owner/teams_owned	Chris Lee	Arlington Hotel
0	REL$/sports/sports_team_owner/teams_owned	Charlotte	Richfield
0	REL$/sports/sports_team_owner/teams_owned	Jets	Ervin Randle
0	REL$/sports/sports_team_owner/teams_owned	Mr. Raymond	Pratt Institute
0	REL$/sports/sports_team_owner/teams_owned	Bill Hart	Public Theater
0	REL$/sports/sports_team_owner/teams_owned	Ken Carey	Andy Carey
0	REL$/sports/sports_team_owner/teams_owned	Pepin	Charlemagne
0	REL$/sports/sports_team_owner/teams_owned	Rams	Candlestick
0	REL$/sports/sports_team_owner/teams_owned	Burger King	Hasbro
0	REL$/sports/sports_team_owner/teams_owned	Charlie	Churchill Downs
0	REL$/sports/sports_team_owner/teams_owned	Gregory Stone	WSB-TV
0	REL$/sports/sports_team_owner/teams_owned	San Jose Sharks	National Hockey League
0	REL$/sports/sports_team_owner/teams_owned	Ramath Orah	Rabbi
0	REL$/sports/sports_team_owner/teams_owned	Michael R. Taylor	Food Safety and Inspection Service
0	REL$/sports/sports_team_owner/teams_owned	International House	Riverside Drive
0	REL$/sports/sports_team_owner/teams_owned	Dick Cheney	Sean O'Keefe
0	REL$/sports/sports_team_owner/teams_owned	Waldorf-Astoria	Park Avenue
0	REL$/sports/sports_team_owner/teams_owned	Kennedy	Albuquerque
0	REL$/sports/sports_team_owner/teams_owned	Sting	Charlotte Coliseum
0	REL$/sports/sports_team_owner/teams_owned	Roberto Kelly	Ryan
0	REL$/sports/sports_team_owner/teams_owned	Wonderland	Joyce Theater
0	REL$/sports/sports_team_owner/teams_owned	Eero Saarinen	Yale
0	REL$/sports/sports_team_owner/teams_owned	Winston Groom	Forrest Gump
0	REL$/sports/sports_team_owner/teams_owned	Chaya	Sandra Stone
0	REL$/sports/sports_team_owner/teams_owned	R. Taylor	John Dyson
0	REL$/sports/sports_team_owner/teams_owned	Kendra	Montessori
0	REL$/sports/sports_team_owner/teams_owned	Sam	Encores
0	REL$/sports/sports_team_owner/teams_owned	Georgia Dome	P.M.
0	REL$/sports/sports_team_owner/teams_owned	Carrollton	West Point
0	REL$/sports/sports_team_owner/teams_owned	Andy Kaplan	Dodge
0	REL$/sports/sports_team_owner/teams_owned	Steve McQueen	English
0	REL$/sports/sports_team_owner/teams_owned	Capitals	Richmond
0	REL$/sports/sports_team_owner/teams_owned	Orfeo	Brooklyn Academy
0	REL$/architecture/structure/architect	Federal	Chicago
0	REL$/architecture/structure/architect	Joe DiMaggio	Italians
0	REL$/architecture/structure/architect	Joyce Carol Oates	Oates
0	REL$/architecture/structure/architect	Lenny Harris	John Hudek
0	REL$/architecture/structure/architect	Derrick Coleman	Shawn Bradley
0	REL$/architecture/structure/architect	Americans	Southerners
0	REL$/architecture/structure/architect	Evangeline Bruce	David K. E. Bruce
0	REL$/architecture/structure/architect	Israelis	Hussein
0	REL$/architecture/structure/architect	Wayne Gretzky	Europe
0	REL$/architecture/structure/architect	Mel Farr	Detroit
0	REL$/architecture/structure/architect	Massoud Barzani	Kurds
0	REL$/architecture/structure/architect	Mike McGrady	Naked Came the Stranger
0	REL$/architecture/structure/architect	Nancy Fogelson	Robert Falcon Scott
0	REL$/architecture/structure/architect	Roland Huntford	Nansen
0	REL$/architecture/structure/architect	Harrah	Casino Hotels
0	REL$/architecture/structure/architect	Surviving	Thornwood
0	REL$/architecture/structure/architect	Double Platinum	Diana Ross
0	REL$/architecture/structure/architect	Viking Press	George C. Marshall
0	REL$/architecture/structure/architect	Greenwich	Gold Coast
0	REL$/architecture/structure/architect	Leon Edel	James
0	REL$/architecture/structure/architect	Alice	English
0	REL$/architecture/structure/architect	Silverberg	Brewer
0	REL$/architecture/structure/architect	Boys	Bedford-Stuyvesant
0	REL$/architecture/structure/architect	Bukharan Jews	Corona
0	REL$/architecture/structure/architect	Mark Brown	Tokyo
0	REL$/architecture/structure/architect	New Yorkers	Gun Control
0	REL$/architecture/structure/architect	Humphrey	London
0	REL$/architecture/structure/architect	Tennessee Valley Authority	Alabama
0	REL$/architecture/structure/architect	Trevor Nunn	Twelfth Night
0	REL$/architecture/structure/architect	Royal Shakespeare Company	Cats
0	REL$/architecture/structure/architect	Donald Rubin	New York
0	REL$/architecture/structure/architect	Peter Manso	Biography
0	REL$/architecture/structure/architect	Mr. Jones	Ayden
0	REL$/architecture/structure/architect	Luella Bartley	British
0	REL$/architecture/structure/architect	Gail Sheehy	Christmas
0	REL$/architecture/structure/architect	Ontario	Caribbean
0	REL$/architecture/structure/architect	CALIFORNIA ANGELS	Cleveland Gary
0	REL$/architecture/structure/architect	Russian	Treasury
0	REL$/architecture/structure/architect	William Hoffer	Jacob Heilbrunn
0	REL$/architecture/structure/architect	Ramirez	Hargrove
0	REL$/architecture/structure/architect	Dick Cheney	Sean O'Keefe
0	REL$/architecture/structure/architect	Orange County	Kiryas Joel
0	REL$/architecture/structure/architect	Betsy McCaughey Ross	Republican
0	REL$/architecture/structure/architect	Northern California	Chester
0	REL$/architecture/structure/architect	New Britain	Connecticut
0	REL$/architecture/structure/architect	Andy Cohen	New York
0	REL$/architecture/structure/architect	Arab	Beit Hanina
0	REL$/architecture/structure/architect	Benjamin Britten	Myfanwy Piper
0	REL$/architecture/structure/architect	Ariel	AIDS
0	REL$/architecture/structure/architect	Robert Haley	Charleston
0	REL$/architecture/structure/architect	U.S.	Belgrade
0	REL$/architecture/structure/architect	Torre	Mike Hargrove
0	REL$/architecture/structure/architect	Social Democrats	Hans-Jochen Vogel
0	REL$/architecture/structure/architect	Monica Mancini	Henry Mancini
0	REL$/architecture/structure/architect	J. P. Morgan	Europe
0	REL$/architecture/structure/architect	German	Eisenach
0	REL$/architecture/structure/architect	California	Western
0	REL$/architecture/structure/architect	Western	Poznan
0	REL$/architecture/structure/architect	Rangers	Jason Muzzatti
0	REL$/architecture/structure/architect	Socialist Party	Lionel Jospin
0	REL$/architecture/structure/architect	Brewers	Duane Ward
0	REL$/architecture/structure/architect	Crain Communications Inc.	Advertising Age
0	REL$/architecture/structure/architect	Sara Adler	Ethical Culture
0	REL$/architecture/structure/architect	Steve Bruce	Manchester
0	REL$/architecture/structure/architect	Charlie	Churchill Downs
0	REL$/architecture/structure/architect	Paraguay	Juan Carlos Wasmosy
0	REL$/architecture/structure/architect	Infinity	Baltimore
0	REL$/architecture/structure/architect	Chicago White Sox	Burks
0	REL$/architecture/structure/architect	David Rosen	United Nations Headquarters
0	REL$/architecture/structure/architect	Italian	Glamour
0	REL$/architecture/structure/architect	Socialist Party	Takako Doi
0	REL$/architecture/structure/architect	Polish	Zbigniew Herbert
0	REL$/architecture/structure/architect	Winston Groom	Forrest Gump
0	REL$/architecture/structure/architect	Born	Sarah Lawrence College
0	REL$/architecture/structure/architect	London	Lynne
0	REL$/architecture/structure/architect	D. M. Thomas	White Hotel
0	REL$/architecture/structure/architect	Wescott	University of Chicago
0	REL$/architecture/structure/architect	Latino	Benjamin Bratt
0	REL$/architecture/structure/architect	E. E. Cummings	Santa Claus
0	REL$/architecture/structure/architect	Manhattan	Vicki
0	REL$/architecture/structure/architect	David	University of Connecticut
0	REL$/architecture/structure/architect	Red Sox	Albert Belle
0	REL$/people/person/religion	Paris Match	French
0	REL$/people/person/religion	British	Edward Gray
0	REL$/people/person/religion	Claridge	Seagram
0	REL$/people/person/religion	Vaclav Havel	Opera
0	REL$/people/person/religion	John Fox	Open Society Institute
0	REL$/people/person/religion	Ricardo Jacques Gale	Rachid Bouchareb
0	REL$/people/person/religion	Peter Sova	Dan Lupovitz
0	REL$/people/person/religion	Vaccine	British
0	REL$/people/person/religion	Sands Point	Howard Gould
0	REL$/people/person/religion	Wilson	William Jennings Bryan
0	REL$/people/person/religion	Brazilians	Stanford Stadium
0	REL$/people/person/religion	Slavonic Dances	New York State Theater
0	REL$/people/person/religion	Lebanese	Elias Hrawi
0	REL$/people/person/religion	Georgia Dome	P.M.
0	REL$/people/person/religion	Olympic	Eugene
0	REL$/people/person/religion	Navy	South Pole
0	REL$/people/person/religion	Republican	Mike Francis
0	REL$/people/person/religion	Defense	Roelf Meyer
0	REL$/people/person/religion	Polar	South Street Seaport
0	REL$/people/person/religion	Sudan	Jersey City
0	REL$/people/person/religion	Organization of American States	Inter-American Convention Against Corruption
0	REL$/people/person/religion	Beijing	Li Peng
0	REL$/people/person/religion	Milwaukee	Harley Davidson
0	REL$/people/person/religion	Wave Hill	New Yorkers
0	REL$/people/person/religion	Levy	Monticello
0	REL$/people/person/religion	Coyle	Ronald Reagan
0	REL$/people/person/religion	Pershing	Donaldson
0	REL$/people/person/religion	D. M. Thomas	White Hotel
0	REL$/people/person/religion	Arturo Toscanini	Wanda
0	REL$/people/person/religion	American Jews	Yasir Arafat
0	REL$/people/person/religion	Klin	Hammer
0	REL$/people/person/religion	Hampton Beach	Massachusetts
0	REL$/people/person/religion	Alexander Turney Stewart	Garden City
0	REL$/people/person/religion	Steinberg	Floyd Peters
0	REL$/people/person/religion	Davis	Lions
0	REL$/people/person/religion	Upper West Side	Lionel Hampton
0	REL$/people/person/religion	Belcher	Bream
0	REL$/people/person/religion	George Steinbrenner	Howe
0	REL$/people/person/religion	Mark Collins	Houston
0	REL$/people/person/religion	Charing Cross Road	Britain
0	REL$/people/person/religion	Long Island	American Cancer Society
0	REL$/people/person/religion	Lawrence Livermore National Laboratory	Federal
0	REL$/people/person/religion	Haifa	Jacques Chirac
0	REL$/people/person/religion	Manufacturers Hanover Corporation	New York
0	REL$/people/person/religion	Alps	Nest
0	REL$/people/person/religion	Brooks	Ottawa
0	REL$/people/person/religion	Guadalupe Loaeza	Mexico City
0	REL$/people/person/religion	Fiesta Bowl	Cornhuskers
0	REL$/people/person/religion	New Objectivity	Germany
0	REL$/people/person/religion	Latin America	British Petroleum
0	REL$/people/person/religion	Yankees	Mo Vaughn
0	REL$/people/person/religion	Caravaggio	St. John
0	REL$/people/person/religion	Roman Catholic	Franciszek Cardinal Macharski
0	REL$/people/person/religion	Tour of Britain	Leeds
0	REL$/people/person/religion	New York	Michael Aaron
0	REL$/people/person/religion	Arlington	Vincent Dole
0	REL$/people/person/religion	De La Hoya	Joel
0	REL$/people/person/religion	Bonn	NATO
0	REL$/people/person/religion	Nokia	Pizza Hut
0	REL$/people/person/religion	Los Lobos	La Bamba
0	REL$/people/person/religion	Bob Anderson	Congress
0	REL$/people/person/religion	Spike Lee	Bedford-Stuyvesant
0	REL$/people/person/religion	Randall Terry	Congress
0	REL$/people/person/religion	Abass Bundu	Economic Community of West African States
0	REL$/people/person/religion	Mr. Thompson	City Hall
0	REL$/people/person/religion	William Hoffer	Jacob Heilbrunn
0	REL$/people/person/religion	Dick Cheney	Sean O'Keefe
0	REL$/film/film/produced_by	Marimba	Kim Polese
0	REL$/film/film/produced_by	Judith Lyons	Bayside
0	REL$/film/film/produced_by	Lyndhurst	Jay Gould
0	REL$/film/film/produced_by	Celestine Sibley	Atlanta
0	REL$/film/film/produced_by	Nixon	James D. St. Clair
0	REL$/film/film/produced_by	Betty	St. Louis
0	REL$/film/film/produced_by	Centre College	Louisville
0	REL$/film/film/produced_by	Surviving	Thornwood
0	REL$/film/film/produced_by	Freud	Library of Congress
0	REL$/film/film/produced_by	Vaclav Havel	Opera
0	REL$/film/film/produced_by	Masanori Murakami	San Francisco Giants
0	REL$/film/film/produced_by	Sarah Greenwood	Sony Pictures Classics
0	REL$/film/film/produced_by	Alice Wong	New York
0	REL$/film/film/produced_by	Ferdinando Scarfiotti	Warner Brothers
0	REL$/film/film/produced_by	Dartmouth	James Blackwell
0	REL$/film/film/produced_by	Pacific	Nicaragua
0	REL$/film/film/produced_by	Manhattan	Vicki
0	REL$/film/film/produced_by	Ernest Hemingway	Loyalists
0	REL$/film/film/produced_by	Aeneas Williams	Johnson
0	REL$/film/film/produced_by	London	Lynne
0	REL$/film/film/produced_by	Stony Point	Bunny
0	REL$/film/film/produced_by	Steve Lucas	Bohemia
0	REL$/film/film/produced_by	Sandy Miller	Brooklyn
0	REL$/film/film/produced_by	Manhattan	Mindy Aloff
0	REL$/film/film/produced_by	Vicki Hearne	Jane Goodall
0	REL$/film/film/produced_by	Edgar	College Park
0	REL$/film/film/produced_by	Evangeline Bruce	David K. E. Bruce
0	REL$/film/film/produced_by	Melodiya	Koch
0	REL$/film/film/produced_by	Thomas C. Platt	Brooklyn
0	REL$/film/film/produced_by	Graham	Spring Valley
0	REL$/film/film/produced_by	O. J. Simpson	Nicole Brown Simpson
0	REL$/film/film/produced_by	Sherwood	Smith
0	REL$/film/film/produced_by	Gretchen Holbrook Gerzina	Janet Fitch
0	REL$/film/film/produced_by	Defense	Roelf Meyer
0	REL$/film/film/produced_by	Ann Powers	Elvis Costello
0	REL$/film/film/produced_by	Barry Schwabsky	Emmet Gowin
0	REL$/film/film/produced_by	Ann Powers	Donny Osmond
0	REL$/film/film/produced_by	New Haven	Elm City
0	REL$/film/film/produced_by	James Levine	Sergiu Celibidache
0	REL$/film/film/produced_by	Carl Hiaasen	Martin Cruz Smith
0	REL$/film/film/produced_by	Brian Hill	San Marino
0	REL$/film/film/produced_by	Max	Italy
0	REL$/film/film/produced_by	Scott	Joyce Carol Oates
0	REL$/film/film/produced_by	Brooklyn Academy of Music	Monsters of Grace
0	REL$/film/film/produced_by	Stephen Collins	Ashley Wilkes
0	REL$/film/film/produced_by	Jon Pareles	Tina Turner
0	REL$/film/film/produced_by	Michael Birkin	Thomas L Harrison
0	REL$/film/film/produced_by	Brigitte Frase	Frederic Raphael
0	REL$/film/film/produced_by	Bethesda	Open
0	REL$/film/film/produced_by	Joan Mellen	Boyle
0	REL$/film/film/produced_by	John Russell	Humphrey Spender
0	REL$/film/film/produced_by	Pat Verbeek	Ranger
0	REL$/film/film/produced_by	East Hampton	Bubs
0	REL$/film/film/produced_by	Francis Davis	Sam Rivers
0	REL$/film/film/produced_by	Upper West Side	Lionel Hampton
0	REL$/film/film/produced_by	Ursula Hegi	Nazism
0	REL$/film/film/produced_by	Paraguay	Juan Carlos Wasmosy
0	REL$/film/film/produced_by	Wilson	AIDS
0	REL$/film/film/produced_by	David	University of Connecticut
0	REL$/film/film/produced_by	Wescott	University of Chicago
0	REL$/film/film/produced_by	German	Stettin
0	REL$/film/film/produced_by	Frank Bruno	Oliver McCall
0	REL$/film/film/produced_by	Dick Cheney	Sean O'Keefe
0	REL$/film/film/produced_by	Mr. Benson	Spencer W. Kimball
0	REL$/film/film/produced_by	David Fanshel	Columbia University
0	REL$/film/film/produced_by	Arturo Toscanini	Wanda
0	REL$/film/film/produced_by	Anita Baker	Radio City Music Hall
0	REL$/film/film/produced_by	Mike McGrady	Naked Came the Stranger
0	REL$/film/film/produced_by	El Paso	Federal
0	REL$/film/film/produced_by	Lisa	Baldwin
0	REL$/film/film/produced_by	Disney	Ron Miller
0	REL$/film/film/produced_by	Burbank	Andrea Thomas
0	REL$/film/film/produced_by	Jack N. Green	Terry Rawlings
0	REL$/film/film/produced_by	Starks	Don Nelson
0	REL$/film/film/produced_by	New Objectivity	Germany
0	REL$/film/film/produced_by	Herbert Muschamp	Modernism
0	REL$/film/film/produced_by	Giovanni Cardinal Saldarini	Turin
0	REL$/film/film/produced_by	Atlanta Braves	Dave Gallagher
0	REL$/film/film/produced_by	Steve Gainer	Chris Davis
0	REL$/film/film/produced_by	Fargo	Rangers
0	REL$/film/film/produced_by	Blue Jays	Cecil Fielder
1	REL$/people/person/place_lived	Taylor	Queens
0	REL$/people/person/place_lived	Awadagin Pratt	Brahms
0	REL$/people/person/place_lived	Abraham Lincoln	John Cage
1	REL$/people/person/place_lived	Lawson	Philadelphia
0	REL$/people/person/place_lived	Sleepy Hollow	Tim Burton
1	REL$/people/person/place_lived	Luciano Pavarotti	Italy
0	REL$/people/person/place_lived	Scott	Reds
0	REL$/people/person/place_lived	Washington	Wunder
0	REL$/people/person/place_lived	Sam Nunn	Democrat
1	REL$/people/person/place_lived	Paul McCartney	London
0	REL$/business/person/company	Alps	Nest
0	REL$/location/location/containedby	Icon	Russia
1	REL$/location/location/containedby	Apple Ridge	Mahwah
0	REL$/location/location/containedby	Mike Ross	Sacramento
1	REL$/location/location/containedby	Chadwick	Rockville Centre
1	REL$/location/location/containedby	Pace University	New York City
0	REL$/location/location/containedby	Woolf	Boston
0	REL$/book/author/works_written	Mark Vicente	Peter Hollywood
0	REL$/book/author/works_written	George Foster	Lance Parrish
0	REL$/book/author/works_written	Double Platinum	Diana Ross
0	REL$/book/author/works_written	Tignanello	Chianti
0	REL$/book/author/works_written	Wallace Harrison	Rockefeller Center
0	REL$/book/author/works_written	Latino	Benjamin Bratt
0	REL$/book/author/works_written	Brewers	Mike Matheny
0	REL$/book/author/works_written	Amelita Ramos	Fidel V. Ramos
0	REL$/book/author/works_written	Cherie	Mary-Louise Parker
0	REL$/book/author/works_written	Rudolph W. Giuliani	Andrew
0	REL$/book/author/works_written	Gale Anne Hurd	Savoy Pictures
0	REL$/book/author/works_written	David Wright	William Schuman
0	REL$/book/author/works_written	Roberta Smith	Basquiat
0	REL$/book/author/works_written	Howard Kazanjian	Warner Brothers
0	REL$/book/author/works_written	Chris McCarron	Artax
0	REL$/book/author/works_written	Murat Belge	Turkish
0	REL$/book/author/works_written	Christopher Lehmann-Haupt	The Island of the Colorblind
0	REL$/book/author/works_written	Evangeline Bruce	David K. E. Bruce
0	REL$/book/author/works_written	Joel Schumacher	Andrew Kevin Walker
0	REL$/book/author/works_written	Luis Polonia	Yanks
0	REL$/book/author/works_written	Jane Shapiro	Coral Springs
0	REL$/book/author/works_written	Blue Jays	Cleveland Indians
0	REL$/book/author/works_written	Esther	Metuchen
0	REL$/book/author/works_written	Jerry Zaks	Scott McPherson
0	REL$/book/author/works_written	Miho	I. M. Pei
0	REL$/book/author/works_written	Salk Institute	Louis I. Kahn
0	REL$/book/author/works_written	De La Hoya	Joel
0	REL$/people/person/nationality	Ewing	Pat Riley
0	REL$/people/person/nationality	Ursula Hegi	Nazism
0	REL$/people/person/nationality	Mason	Tulsa
0	REL$/people/person/nationality	Keenan	Detroit
0	REL$/people/person/nationality	Davis	Lions
0	REL$/people/person/nationality	Administration	AIDS
0	REL$/people/person/nationality	Jets	Ervin Randle
0	REL$/people/person/nationality	George Bush	Japan
0	REL$/people/person/nationality	Brad	Los Angeles
0	REL$/people/person/nationality	Keith Carradine	Will Rogers Follies
0	REL$/people/person/nationality	Stephen Rea	Neil Jordan
0	REL$/people/person/nationality	Sylvain Cote	Washington
1	path#rcmod|->rcmod->head->dobj->|dobj	Richard Holloway	Scottish Episcopal Church
1	path#rcmod|->rcmod->head->dobj->|dobj	Herbert Blomstedt	San Francisco Symphony
0	path#rcmod|->rcmod->head->dobj->|dobj	Jews	Hudson Institute
1	path#rcmod|->rcmod->head->dobj->|dobj	Stanley Fish	Duke University Press
1	path#rcmod|->rcmod->head->dobj->|dobj	Istvan Fodor	Hungarian National Museum
0	path#rcmod|->rcmod->head->dobj->|dobj	Brian Kennedy	Hertz
1	path#rcmod|->rcmod->head->dobj->|dobj	Rose Marie Bravo	Saks
1	path#rcmod|->rcmod->head->dobj->|dobj	Michael Lynton	Penguin
0	path#rcmod|->rcmod->head->dobj->|dobj	William Finn	Playwrights Horizons
1	path#rcmod|->rcmod->head->dobj->|dobj	John McDaniel	KNHC
1	path#rcmod|->rcmod->head->dobj->|dobj	Rob Jones	Morgan Stanley
1	path#rcmod|->rcmod->head->dobj->|dobj	David Bishop	MGM Home Entertainment
1	path#rcmod|->rcmod->head->dobj->|dobj	Bob Pursell	Communication Workers of America
0	path#rcmod|->rcmod->head->dobj->|dobj	Low Memorial Library	Columbia University
1	path#rcmod|->rcmod->head->dobj->|dobj	William Ryan	EDO Corporation
1	path#rcmod|->rcmod->head->dobj->|dobj	Christopher Young	Cyveillance
1	path#rcmod|->rcmod->head->dobj->|dobj	Ron Perlman	Revlon
1	path#rcmod|->rcmod->head->dobj->|dobj	John Ash	Global Aviation
1	path#rcmod|->rcmod->head->dobj->|dobj	Terry Ellis	Imago Records
1	path#rcmod|->rcmod->head->dobj->|dobj	Zhu	China
1	path#rcmod|->rcmod->head->dobj->|dobj	Michael Waldman	Public Citizen
1	path#rcmod|->rcmod->head->dobj->|dobj	Joseph L. Kennedy	College of Technology
1	path#rcmod|->rcmod->head->dobj->|dobj	Abass Bundu	Economic Community of West African States
1	path#rcmod|->rcmod->head->dobj->|dobj	Mike Medavoy	United Artists
0	path#rcmod|->rcmod->head->dobj->|dobj	Town Hall	Heritage Foundation
0	path#rcmod|->rcmod->head->dobj->|dobj	Tom Luddy	Telluride Film Festival
0	path#rcmod|->rcmod->head->dobj->|dobj	Luce	Time Inc.
1	path#rcmod|->rcmod->head->dobj->|dobj	James Loughran	Brooklyn College
0	path#rcmod|->rcmod->head->dobj->|dobj	de Klerk	African National Congress
0	path#rcmod|->rcmod->head->dobj->|dobj	Russian	Brothers Karamazov
1	path#rcmod|->rcmod->head->dobj->|dobj	Michael Quinlan	McDonald
0	path#rcmod|->rcmod->head->dobj->|dobj	Hal Mumme	Kentucky
1	path#rcmod|->rcmod->head->dobj->|dobj	Marcel Aubut	Quebec Nordiques
1	path#rcmod|->rcmod->head->dobj->|dobj	Kleinman	Yankees
1	path#rcmod|->rcmod->head->dobj->|dobj	Artur Axmann	Hitler Youth
0	path#rcmod|->rcmod->head->dobj->|dobj	John Muir	Sierra
0	path#rcmod|->rcmod->head->dobj->|dobj	Arabs	United States of America
1	path#rcmod|->rcmod->head->dobj->|dobj	William Murray	Philip Morris Companies Inc.
0	path#rcmod|->rcmod->head->dobj->|dobj	Don Padgett	Pinehurst
1	path#rcmod|->rcmod->head->dobj->|dobj	Zebedee Nungak	Inuk
0	path#rcmod|->rcmod->head->dobj->|dobj	Tatsuya Sakuma	Washington
0	path#rcmod|->rcmod->head->dobj->|dobj	Carl Kruger	Canarsie
1	path#rcmod|->rcmod->head->dobj->|dobj	Emerson	National Lawyers Guild
0	path#rcmod|->rcmod->head->dobj->|dobj	John Fitzgerald	North America
0	path#rcmod|->rcmod->head->dobj->|dobj	R. Taylor	John Dyson
0	path#rcmod|->rcmod->head->dobj->|dobj	Charles Kennedy	Fox
0	path#rcmod|->rcmod->head->dobj->|dobj	Marbury	Lincoln
0	path#rcmod|->rcmod->head->dobj->|dobj	Steven Norris	London
0	path#rcmod|->rcmod->head->dobj->|dobj	Silverman	Republican
0	path#rcmod|->rcmod->head->dobj->|dobj	Republican	Uniondale
0	path#rcmod|->rcmod->head->dobj->|dobj	Museum of Modern Art	The New York Times
0	path#rcmod|->rcmod->head->dobj->|dobj	Internet	The Washington Post
0	path#rcmod|->rcmod->head->dobj->|dobj	John Pinto	Michael Ryan
0	path#rcmod|->rcmod->head->dobj->|dobj	Marvin Rosen	Democratic National Committee
0	path#rcmod|->rcmod->head->dobj->|dobj	Alexander Turney Stewart	Garden City
0	path#rcmod|->rcmod->head->dobj->|dobj	New York	Equality Now
0	path#rcmod|->rcmod->head->dobj->|dobj	Mitchell	Buffalo
0	path#rcmod|->rcmod->head->dobj->|dobj	Terence Dwyer	Valhalla
0	path#rcmod|->rcmod->head->dobj->|dobj	James Coates	Chicago Tribune
0	path#rcmod|->rcmod->head->dobj->|dobj	Jim Edwards	Louisville
0	path#rcmod|->rcmod->head->dobj->|dobj	Central Intelligence Agency	Joint Chiefs of Staff
0	path#rcmod|->rcmod->head->dobj->|dobj	Vaclav Havel	Opera
0	path#rcmod|->rcmod->head->dobj->|dobj	Max Howard	Warner Brothers
0	path#rcmod|->rcmod->head->dobj->|dobj	Dennis Conner	America
1	path#rcmod|->rcmod->head->dobj->|dobj	Edgar Bronfman Jr	Seagram
0	path#rcmod|->rcmod->head->dobj->|dobj	David Goldstein	New York City
0	path#rcmod|->rcmod->head->dobj->|dobj	Australians	Ned Zelic
0	path#rcmod|->rcmod->head->dobj->|dobj	Waldorf-Astoria	BellSouth
0	path#rcmod|->rcmod->head->dobj->|dobj	Gregg Bingham	California
0	path#rcmod|->rcmod->head->dobj->|dobj	Phil Gramm	Washington
0	path#rcmod|->rcmod->head->dobj->|dobj	James G. Blaine	Grover Cleveland
0	path#rcmod|->rcmod->head->dobj->|dobj	David Cohen	Queens College
0	path#rcmod|->rcmod->head->dobj->|dobj	David Goldberg	New York City
0	path#rcmod|->rcmod->head->dobj->|dobj	Mickey Kantor	Los Angeles
0	path#rcmod|->rcmod->head->dobj->|dobj	Harland Bartholomew	St. Louis
0	path#rcmod|->rcmod->head->dobj->|dobj	Kosovo Liberation Army	Albania
0	path#rcmod|->rcmod->head->dobj->|dobj	Asia Pacific Economic Cooperation	APEC
0	path#rcmod|->rcmod->head->dobj->|dobj	United States Senator	Republican Party
0	path#rcmod|->rcmod->head->dobj->|dobj	McNary	Immigration and Naturalization Service
0	path#rcmod|->rcmod->head->dobj->|dobj	United States Army Corps of Engineers	Kuwait
0	path#rcmod|->rcmod->head->dobj->|dobj	Republican	Western Hemisphere
0	path#rcmod|->rcmod->head->dobj->|dobj	Kofi Annan	Jacques Chirac
0	path#rcmod|->rcmod->head->dobj->|dobj	Brad Johnson	Cris Carter
0	path#rcmod|->rcmod->head->dobj->|dobj	Berkeley	Nasdaq
0	path#rcmod|->rcmod->head->dobj->|dobj	Ian Duncan	Seven Network
0	path#rcmod|->rcmod->head->dobj->|dobj	Peter Murphy	Atlantic City High School
0	path#rcmod|->rcmod->head->dobj->|dobj	Tarom	Boeing
0	path#rcmod|->rcmod->head->dobj->|dobj	Haynes	Steve Lappas
0	path#rcmod|->rcmod->head->dobj->|dobj	Republican	Mike Francis
0	path#rcmod|->rcmod->head->dobj->|dobj	Michael Clemente	Pataki
1	path#rcmod|->rcmod->head->dobj->|dobj	Mary Jones	Kershaw County School District
0	path#rcmod|->rcmod->head->dobj->|dobj	Carl Douglas	Simpson
0	path#rcmod|->rcmod->head->dobj->|dobj	Jerry Tucker	New Directions
0	path#rcmod|->rcmod->head->dobj->|dobj	William Van Alen	Philadelphia
0	path#rcmod|->rcmod->head->dobj->|dobj	James M. Jenness	North America
0	path#rcmod|->rcmod->head->dobj->|dobj	Fred Levin	Florida
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Antonin Scalia	Jimmy Carter
1	path#appos|->appos->adviser->prep->to->pobj->|pobj	R. Taylor	John Dyson
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	David Carney	New Hampshire
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Robert Alexander	Fleet
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	John Weaver	San Antonio
1	path#appos|->appos->adviser->prep->to->pobj->|pobj	Michael Clemente	Pataki
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Anthony Lake	United Nations
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Lakhdar Brahimi	Haiti
1	path#appos|->appos->adviser->prep->to->pobj->|pobj	Tony Marsh	Republican
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Serge Klarsfeld	French
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Steven Norris	London
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Peter Clark	Canadian
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Tatsuya Sakuma	Washington
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Robert Ballard	Lange
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	David Rosen	United Nations Headquarters
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Adel Darwish	Middle East
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Michael R. Taylor	Food Safety and Inspection Service
